Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
"Congo, Rep.",COG,1018253.0,1043116.0,1069238.0,1096638.0,1125352.0,1155392.0,1186785.0,1219541.0,1253760.0,1289522.0,1326885.0,1365899.0,1406522.0,1448637.0,1492055.0,1536654.0,1582358.0,1629209.0,1677332.0,1726866.0,1777934.0,1830632.0,1884875.0,1940443.0,1996995.0,2054312.0,2112361.0,2171321.0,2231465.0,2293166.0,2356737.0,2422305.0,2489952.0,2559873.0,2632345.0,2707537.0,2785810.0,2867280.0,2951647.0,3038433.0,3127411.0,3217933.0,3310387.0,3406922.0,3510468.0,3622775.0,3745141.0,3876119.0,4011486.0,4145391.0,4273731.0,4394844.0,4510198.0,4622761.0,4736974.0,4856095.0,4980999.0,5110702.0,5244363.0
Colombia,COL,16057724.0,16567811.0,17092918.0,17629979.0,18175185.0,18725245.0,19279740.0,19837510.0,20393699.0,20942456.0,21480065.0,22003980.0,22516425.0,23024517.0,23538386.0,24065507.0,24608113.0,25164545.0,25733673.0,26312994.0,26900506.0,27496617.0,28101819.0,28714190.0,29331238.0,29951201.0,30572478.0,31195413.0,31822525.0,32457499.0,33102575.0,33758337.0,34422569.0,35091275.0,35758979.0,36421438.0,37076387.0,37723800.0,38364309.0,38999471.0,39629968.0,40255967.0,40875360.0,41483869.0,42075955.0,42647723.0,43200897.0,43737516.0,44254975.0,44750054.0,45222700.0,45663099.0,46076848.0,46497267.0,46969209.0,47520667.0,48171392.0,48901066.0,49648685.0
Comoros,COM,191121.0,194139.0,197198.0,200372.0,203753.0,207424.0,211478.0,215897.0,220575.0,225325.0,230054.0,234644.0,239235.0,244208.0,250104.0,257290.0,265953.0,275900.0,286634.0,297447.0,307829.0,317606.0,326946.0,336096.0,345466.0,355337.0,365760.0,376654.0,387963.0,399632.0,411594.0,423872.0,436448.0,449274.0,462277.0,475394.0,488627.0,501953.0,515385.0,528848.0,542357.0,555888.0,569479.0,583211.0,597228.0,611627.0,626425.0,641620.0,657229.0,673252.0,689692.0,706569.0,723871.0,741505.0,759390.0,777424.0,795592.0,813892.0,832322.0
Cabo Verde,CPV,201765.0,205327.0,210142.0,216096.0,222948.0,230418.0,238655.0,247527.0,256176.0,263453.0,268627.0,271309.0,271843.0,271068.0,270230.0,270247.0,271342.0,273335.0,276174.0,279730.0,283847.0,288677.0,294254.0,300230.0,306136.0,311678.0,316616.0,321135.0,325746.0,331179.0,337950.0,346230.0,355757.0,366053.0,376407.0,386284.0,395533.0,404259.0,412514.0,420452.0,428188.0,435709.0,442951.0,449930.0,456617.0,463032.0,469170.0,475060.0,480842.0,486671.0,492654.0,498856.0,505235.0,511748.0,518269.0,524743.0,531146.0,537497.0,543767.0
Costa Rica,CRI,1330782.0,1381183.0,1433335.0,1486553.0,1539941.0,1592841.0,1645083.0,1696732.0,1747694.0,1797893.0,1847394.0,1896077.0,1944169.0,1992514.0,2042241.0,2094188.0,2148677.0,2205615.0,2264946.0,2326464.0,2389977.0,2455588.0,2523354.0,2593020.0,2664223.0,2736712.0,2810242.0,2884851.0,2960929.0,3039013.0,3119433.0,3202085.0,3286520.0,3372298.0,3458834.0,3545534.0,3632362.0,3718949.0,3803887.0,3885430.0,3962372.0,4034074.0,4100925.0,4164053.0,4225155.0,4285502.0,4345412.0,4404628.0,4463125.0,4520740.0,4577378.0,4633086.0,4688000.0,4742107.0,4795396.0,4847804.0,4899345.0,4949954.0,4999441.0
Cuba,CUB,7141250.0,7291200.0,7453540.0,7623294.0,7793262.0,7958169.0,8115487.0,8266380.0,8413552.0,8561384.0,8712541.0,8868083.0,9025345.0,9178804.0,9320945.0,9446442.0,9554188.0,9646142.0,9724044.0,9790851.0,9849459.0,9898889.0,9940317.0,9981304.0,10031649.0,10097911.0,10183899.0,10286643.0,10397511.0,10503972.0,10596987.0,10673542.0,10736387.0,10789306.0,10838462.0,10888252.0,10939293.0,10989732.0,11038692.0,11084670.0,11126430.0,11164667.0,11199651.0,11229183.0,11250365.0,11261582.0,11261248.0,11251122.0,11236971.0,11226709.0,11225832.0,11236670.0,11257101.0,11282720.0,11306902.0,11324781.0,11335109.0,11339259.0,11338138.0
Curacao,CUW,124826.0,126125.0,128414.0,130860.0,133148.0,135266.0,136682.0,138140.0,140298.0,142581.0,144739.0,147389.0,147710.0,146912.0,148351.0,149129.0,149399.0,149459.0,148341.0,147851.0,148041.0,148629.0,150101.0,151159.0,151940.0,152711.0,152662.0,151456.0,149254.0,146937.0,145400.0,144403.0,143912.0,144299.0,144630.0,145139.0,146306.0,146956.0,144472.0,139428.0,133860.0,129047.0,129205.0,131897.0,134192.0,137658.0,141239.0,144056.0,145880.0,146833.0,148703.0,150831.0,152088.0,153822.0,155909.0,157980.0,159664.0,160175.0,159849.0
Cayman Islands,CYM,7865.0,8026.0,8146.0,8227.0,8298.0,8369.0,8441.0,8522.0,8631.0,8827.0,9144.0,9580.0,10133.0,10782.0,11491.0,12244.0,13025.0,13853.0,14683.0,15480.0,16212.0,16860.0,17439.0,18011.0,18670.0,19467.0,20430.0,21544.0,22761.0,24039.0,25312.0,26544.0,27780.0,29069.0,30514.0,32166.0,34065.0,36156.0,38329.0,40420.0,42303.0,43935.0,45351.0,46632.0,47902.0,49261.0,50740.0,52280.0,53836.0,55322.0,56672.0,57878.0,58958.0,59932.0,60848.0,61724.0,62569.0,63382.0,64174.0
Cyprus,CYP,572930.0,576395.0,577691.0,577913.0,578625.0,580966.0,585309.0,591308.0,598495.0,606116.0,613618.0,620859.0,627998.0,635107.0,642332.0,649751.0,657527.0,665525.0,673247.0,680005.0,685405.0,689173.0,691702.0,694077.0,697714.0,703685.0,712340.0,723376.0,736474.0,751047.0,766615.0,783124.0,800611.0,818746.0,837110.0,855383.0,873423.0,891190.0,908702.0,926046.0,943290.0,960276.0,976964.0,993563.0,1010408.0,1027662.0,1045507.0,1063713.0,1081563.0,1098083.0,1112612.0,1124833.0,1135046.0,1143866.0,1152285.0,1160985.0,1170187.0,1179680.0,1189265.0
Czech Republic,CZE,9602006.0,9586651.0,9624660.0,9670685.0,9727804.0,9779358.0,9821040.0,9852899.0,9876346.0,9896580.0,9858071.0,9826815.0,9867632.0,9922266.0,9988459.0,10058620.0,10125939.0,10186755.0,10242098.0,10292341.0,10304193.0,10300591.0,10314826.0,10323856.0,10330213.0,10337118.0,10342227.0,10347318.0,10355276.0,10361068.0,10333355.0,10308578.0,10319123.0,10329855.0,10333587.0,10327253.0,10315241.0,10304131.0,10294373.0,10283860.0,10255063.0,10216605.0,10196916.0,10193998.0,10197101.0,10211216.0,10238905.0,10298828.0,10384603.0,10443936.0,10474410.0,10496088.0,10510785.0,10514272.0,10525347.0,10546059.0,10566332.0,10594438.0,10625695.0
Germany,DEU,72814900.0,73377632.0,74025784.0,74714353.0,75318337.0,75963695.0,76600311.0,76951336.0,77294314.0,77909682.0,78169289.0,78312842.0,78688452.0,78936666.0,78967433.0,78673554.0,78336950.0,78159814.0,78091820.0,78126350.0,78288576.0,78407907.0,78333366.0,78128282.0,77858685.0,77684873.0,77720436.0,77839920.0,78144619.0,78751283.0,79433029.0,80013896.0,80624598.0,81156363.0,81438348.0,81678051.0,81914831.0,82034771.0,82047195.0,82100243.0,82211508.0,82349925.0,82488495.0,82534176.0,82516260.0,82469422.0,82376451.0,82266372.0,82110097.0,81902307.0,81776930.0,80274983.0,80425823.0,80645605.0,80982500.0,81686611.0,82348669.0,82657002.0,82927922.0
Djibouti,DJI,83636.0,88498.0,94204.0,100628.0,107583.0,114963.0,122866.0,131397.0,140462.0,149887.0,159659.0,169372.0,179224.0,190568.0,205181.0,224183.0,248556.0,277479.0,308008.0,336085.0,358960.0,374937.0,385271.0,393802.0,406017.0,425613.0,454361.0,490330.0,528999.0,563864.0,590398.0,606844.0,615054.0,618495.0,622366.0,630388.0,643654.0,660863.0,680463.0,699975.0,717584.0,733015.0,746942.0,759641.0,771603.0,783254.0,794563.0,805451.0,816358.0,827823.0,840198.0,853674.0,868136.0,883293.0,898696.0,913993.0,929112.0,944097.0,958920.0
Dominica,DMA,60011.0,61032.0,61982.0,62918.0,63926.0,65038.0,66311.0,67686.0,69040.0,70213.0,71073.0,71568.0,71731.0,71738.0,71802.0,72094.0,72654.0,73440.0,74284.0,74955.0,75314.0,75309.0,75003.0,74483.0,73851.0,73201.0,72533.0,71842.0,71208.0,70723.0,70419.0,70374.0,70544.0,70831.0,71043.0,71098.0,70936.0,70599.0,70185.0,69835.0,69650.0,69661.0,69837.0,70100.0,70382.0,70589.0,70718.0,70795.0,70827.0,70851.0,70878.0,70916.0,70965.0,71016.0,71085.0,71183.0,71307.0,71458.0,71625.0
Denmark,DNK,4579603.0,4611687.0,4647727.0,4684483.0,4722072.0,4759012.0,4797381.0,4835354.0,4864883.0,4891860.0,4928757.0,4963126.0,4991596.0,5021861.0,5045297.0,5059862.0,5072596.0,5088419.0,5104248.0,5116801.0,5123027.0,5121572.0,5117810.0,5114297.0,5111619.0,5113691.0,5120534.0,5127024.0,5129516.0,5132594.0,5140939.0,5154298.0,5171370.0,5188628.0,5206180.0,5233373.0,5263074.0,5284991.0,5304219.0,5321799.0,5339616.0,5358783.0,5375931.0,5390574.0,5404523.0,5419432.0,5437272.0,5461438.0,5493621.0,5523095.0,5547683.0,5570572.0,5591572.0,5614932.0,5643475.0,5683483.0,5728010.0,5764980.0,5797446.0
Dominican Republic,DOM,3294224.0,3406280.0,3521018.0,3638109.0,3757132.0,3877765.0,3999796.0,4123092.0,4247558.0,4373124.0,4499720.0,4627210.0,4755459.0,4884461.0,5014189.0,5144637.0,5275770.0,5407500.0,5539590.0,5671797.0,5803927.0,5935909.0,6067770.0,6199661.0,6331764.0,6464229.0,6596962.0,6729933.0,6863441.0,6997888.0,7133494.0,7270409.0,7408342.0,7546463.0,7683707.0,7819247.0,7952763.0,8084407.0,8214426.0,8343283.0,8471321.0,8598601.0,8724975.0,8850317.0,8974444.0,9097257.0,9218686.0,9338861.0,9458075.0,9576737.0,9695121.0,9813210.0,9930911.0,10048224.0,10165178.0,10281680.0,10397743.0,10513131.0,10627165.0
Algeria,DZA,11057863.0,11336339.0,11619828.0,11912803.0,12221675.0,12550885.0,12902627.0,13275026.0,13663583.0,14061722.0,14464985.0,14872250.0,15285990.0,15709825.0,16149025.0,16607707.0,17085801.0,17582904.0,18102266.0,18647815.0,19221665.0,19824301.0,20452902.0,21101875.0,21763575.0,22431502.0,23102389.0,23774284.0,24443467.0,25106190.0,25758869.0,26400479.0,27028326.0,27635515.0,28213774.0,28757785.0,29266405.0,29742979.0,30192754.0,30623406.0,31042235.0,31451514.0,31855109.0,32264157.0,32692163.0,33149724.0,33641002.0,34166972.0,34730608.0,35333881.0,35977455.0,36661444.0,37383887.0,38140132.0,38923687.0,39728025.0,40551404.0,41389198.0,42228429.0
Ecuador,ECU,4543666.0,4674172.0,4809201.0,4948986.0,5093854.0,5243977.0,5399422.0,5560012.0,5725459.0,5895367.0,6069376.0,6247418.0,6429379.0,6614843.0,6803280.0,6994334.0,7187787.0,7383724.0,7582353.0,7784072.0,7989186.0,8197652.0,8409397.0,8624594.0,8843462.0,9066109.0,9292474.0,9522360.0,9755579.0,9991870.0,10230934.0,10472475.0,10716129.0,10961466.0,11208001.0,11455204.0,11703174.0,11951452.0,12198449.0,12442115.0,12681123.0,12914667.0,13143465.0,13369678.0,13596388.0,13825847.0,14059384.0,14296557.0,14535739.0,14774424.0,15011117.0,15243883.0,15474102.0,15707474.0,15951838.0,16212020.0,16491115.0,16785361.0,17084357.0
"Egypt, Arab Rep.",EGY,26632894.0,27366237.0,28112256.0,28871383.0,29644875.0,30433022.0,31237600.0,32056510.0,32881848.0,33703139.0,34513850.0,35311910.0,36102659.0,36896554.0,37708146.0,38549142.0,39422730.0,40329589.0,41275736.0,42267435.0,43309063.0,44400113.0,45539296.0,46728286.0,47968642.0,49258732.0,50602354.0,51991700.0,53399246.0,54788685.0,56134475.0,57424549.0,58666814.0,59880658.0,61095804.0,62334034.0,63601629.0,64892270.0,66200269.0,67515591.0,68831561.0,70152661.0,71485043.0,72826097.0,74172073.0,75523569.0,76873663.0,78232126.0,79636079.0,81134798.0,82761235.0,84529250.0,86422240.0,88404640.0,90424654.0,92442547.0,94447072.0,96442593.0,98423595.0
Eritrea,ERI,1007590.0,1033328.0,1060486.0,1088854.0,1118159.0,1148189.0,1178875.0,1210302.0,1242635.0,1276123.0,1310945.0,1347176.0,1384797.0,1423761.0,1463983.0,1505439.0,1547975.0,1591620.0,1636769.0,1683939.0,1733416.0,1784561.0,1836823.0,1890558.0,1946305.0,2003937.0,2064794.0,2127422.0,2185605.0,2231141.0,2258653.0,2266358.0,2257596.0,2238626.0,2218430.0,2204222.0,2196464.0,2195179.0,2206432.0,2237405.0,2292416.0,2374722.0,2481058.0,2600973.0,2719803.0,2826659.0,2918205.0,2996536.0,3062779.0,3119920.0,3170435.0,3213972.0,,,,,,,
Spain,ESP,30455000.0,30739250.0,31023366.0,31296651.0,31609195.0,31954292.0,32283194.0,32682947.0,33113134.0,33441054.0,33814531.0,34224490.0,34604469.0,34988947.0,35373335.0,35757900.0,36137812.0,36511638.0,36864898.0,37191330.0,37491165.0,37758631.0,37986012.0,38171525.0,38330364.0,38469512.0,38584624.0,38684815.0,38766939.0,38827764.0,38867322.0,38966376.0,39157685.0,39361262.0,39549108.0,39724050.0,39889852.0,40057389.0,40223509.0,40386875.0,40567864.0,40850412.0,41431558.0,42187645.0,42921895.0,43653155.0,44397319.0,45226803.0,45954106.0,46362946.0,46576897.0,46742697.0,46773055.0,46620045.0,46480882.0,46444832.0,46483569.0,46593236.0,46723749.0
Estonia,EST,1211537.0,1225077.0,1241623.0,1258857.0,1277086.0,1294566.0,1308597.0,1318946.0,1331214.0,1345249.0,1360076.0,1376955.0,1392518.0,1405951.0,1418169.0,1429352.0,1439576.0,1450211.0,1460188.0,1468333.0,1477219.0,1487666.0,1498414.0,1508745.0,1518617.0,1528781.0,1540190.0,1552221.0,1561900.0,1568131.0,1569174.0,1561314.0,1533091.0,1494128.0,1462514.0,1436634.0,1415594.0,1399535.0,1386156.0,1390244.0,1396985.0,1388115.0,1379350.0,1370720.0,1362550.0,1354775.0,1346810.0,1340680.0,1337090.0,1334515.0,1331475.0,1327439.0,1322696.0,1317997.0,1314545.0,1315407.0,1315790.0,1317384.0,1320884.0
Ethiopia,ETH,22151278.0,22671191.0,23221389.0,23798430.0,24397022.0,25013626.0,25641044.0,26280132.0,26944390.0,27652709.0,28415077.0,29248643.0,30140804.0,31036662.0,31861352.0,32566854.0,33128149.0,33577242.0,33993301.0,34487799.0,35141712.0,35984528.0,36995248.0,38142674.0,39374348.0,40652141.0,41965693.0,43329231.0,44757203.0,46272299.0,47887865.0,49609969.0,51423585.0,53295566.0,55180998.0,57047908.0,58883530.0,60697443.0,62507724.0,64343013.0,66224804.0,68159423.0,70142091.0,72170584.0,74239505.0,76346311.0,78489206.0,80674348.0,82916235.0,85233913.0,87639964.0,90139927.0,92726971.0,95385785.0,98094253.0,100835458.0,103603501.0,106400024.0,109224559.0
Finland,FIN,4429634.0,4461005.0,4491443.0,4523309.0,4548543.0,4563732.0,4580869.0,4605744.0,4626469.0,4623785.0,4606307.0,4612124.0,4639657.0,4666081.0,4690574.0,4711440.0,4725664.0,4738902.0,4752528.0,4764690.0,4779535.0,4799964.0,4826933.0,4855787.0,4881803.0,4902206.0,4918154.0,4932123.0,4946481.0,4964371.0,4986431.0,5013740.0,5041992.0,5066447.0,5088333.0,5107790.0,5124573.0,5139835.0,5153498.0,5165474.0,5176209.0,5188008.0,5200598.0,5213014.0,5228172.0,5246096.0,5266268.0,5288720.0,5313399.0,5338871.0,5363352.0,5388272.0,5413971.0,5438972.0,5461512.0,5479531.0,5495303.0,5508214.0,5518050.0
Fiji,FJI,393481.0,407249.0,421665.0,436293.0,450542.0,463968.0,476404.0,487981.0,498940.0,509704.0,520562.0,531635.0,542844.0,554138.0,565415.0,576626.0,587557.0,598296.0,609383.0,621585.0,635307.0,651021.0,668280.0,685497.0,700483.0,711775.0,718639.0,721783.0,722930.0,724594.0,728573.0,735401.0,744469.0,754963.0,765609.0,775425.0,784386.0,792736.0,800157.0,806303.0,811006.0,813925.0,815257.0,816076.0,817860.0,821604.0,827870.0,836190.0,845361.0,853637.0,859818.0,863449.0,865069.0,865608.0,866453.0,868627.0,872399.0,877459.0,883483.0
France,FRA,46621669.0,47240543.0,47904877.0,48582611.0,49230595.0,49818028.0,50330262.0,50775794.0,51175508.0,51561836.0,51957738.0,52371342.0,52793138.0,53207734.0,53592233.0,53931390.0,54220022.0,54467702.0,54691851.0,54917118.0,55161527.0,55430296.0,55718933.0,56023770.0,56337666.0,56654696.0,56976123.0,57302663.0,57627105.0,57940212.0,58235697.0,58559311.0,58851217.0,59106768.0,59327192.0,59541899.0,59753100.0,59964851.0,60186288.0,60496718.0,60912500.0,61357430.0,61805267.0,62244886.0,62704895.0,63179351.0,63621381.0,64016225.0,64374984.0,64707040.0,65027507.0,65342780.0,65659809.0,65998687.0,66316100.0,66593366.0,66859768.0,66865144.0,66987244.0
Faroe Islands,FRO,34615.0,35076.0,35524.0,35969.0,36406.0,36847.0,37278.0,37705.0,38124.0,38570.0,39009.0,39458.0,39925.0,40387.0,40850.0,41299.0,41722.0,42134.0,42538.0,42936.0,43337.0,43725.0,44108.0,44488.0,44891.0,45330.0,45818.0,46349.0,46830.0,47166.0,47274.0,47120.0,46739.0,46266.0,45856.0,45625.0,45615.0,45796.0,46096.0,46436.0,46735.0,46997.0,47233.0,47432.0,47600.0,47722.0,47792.0,47825.0,47820.0,47808.0,47814.0,47823.0,47843.0,47892.0,47960.0,48051.0,48173.0,48331.0,48497.0
"Micronesia, Fed. Sts.",FSM,44514.0,45932.0,47367.0,48855.0,50468.0,52227.0,54192.0,56307.0,58388.0,60145.0,61417.0,62082.0,62279.0,62270.0,62455.0,63128.0,64361.0,66082.0,68194.0,70517.0,72930.0,75423.0,78012.0,80629.0,83195.0,85640.0,87905.0,89979.0,91985.0,94057.0,96301.0,98770.0,101389.0,103915.0,106030.0,107529.0,108321.0,108480.0,108208.0,107781.0,107402.0,107173.0,107030.0,106901.0,106625.0,106129.0,105371.0,104444.0,103543.0,102975.0,102911.0,103450.0,104506.0,105926.0,107446.0,108895.0,110215.0,111459.0,112640.0
Gabon,GAB,500928.0,505799.0,511287.0,517580.0,524895.0,533361.0,543112.0,554059.0,565766.0,577646.0,589314.0,600613.0,611704.0,622920.0,634742.0,647536.0,661402.0,676255.0,692077.0,708788.0,726328.0,744696.0,763930.0,784061.0,805115.0,827108.0,850048.0,873867.0,898469.0,923711.0,949488.0,975783.0,1002579.0,1029778.0,1057255.0,1084946.0,1112955.0,1141338.0,1170061.0,1199052.0,1228360.0,1258003.0,1288315.0,1319953.0,1353795.0,1390549.0,1430152.0,1472575.0,1518540.0,1568928.0,1624140.0,1684635.0,1749682.0,1817071.0,1883800.0,1947686.0,2007873.0,2064823.0,2119275.0
United Kingdom,GBR,52400000.0,52800000.0,53250000.0,53650000.0,54000000.0,54348050.0,54648500.0,54943600.0,55211700.0,55441750.0,55663250.0,55896223.0,56086065.0,56194527.0,56229974.0,56225800.0,56211968.0,56193492.0,56196504.0,56246951.0,56314216.0,56333829.0,56313641.0,56332848.0,56422072.0,56550268.0,56681396.0,56802050.0,56928327.0,57076711.0,57247586.0,57424897.0,57580402.0,57718614.0,57865745.0,58019030.0,58166950.0,58316954.0,58487141.0,58682466.0,58892514.0,59119673.0,59370479.0,59647577.0,59987905.0,60401206.0,60846820.0,61322463.0,61806995.0,62276270.0,62766365.0,63258918.0,63700300.0,64128226.0,64613160.0,65128861.0,65595565.0,66058859.0,66488991.0
Georgia,GEO,3645600.0,3703600.0,3760300.0,3816100.0,3870300.0,3921600.0,3966700.0,4005800.0,4042300.0,4080300.0,4119900.0,4163000.0,4205300.0,4242500.0,4279500.0,4311200.0,4342400.0,4372100.0,4397700.0,4430200.0,4467700.0,4504500.0,4542800.0,4582900.0,4622200.0,4662900.0,4704500.0,4743500.0,4790700.0,4803300.0,4802000.0,4835900.0,4873500.0,4911100.0,4836076.0,4657722.0,4491699.0,4349913.0,4243607.0,4157192.0,4077131.0,4014373.0,3978515.0,3951736.0,3927340.0,3902469.0,3880347.0,3860158.0,3848449.0,3814419.0,3786695.0,3756441.0,3728874.0,3717668.0,3719414.0,3725276.0,3727505.0,3728004.0,3731000.0
Ghana,GHA,6635230.0,6848295.0,7071971.0,7300116.0,7524472.0,7739473.0,7941412.0,8132803.0,8321770.0,8520015.0,8735495.0,8973244.0,9229631.0,9493556.0,9749104.0,9985946.0,10199165.0,10395452.0,10590261.0,10805314.0,11056116.0,11348289.0,11676823.0,12033575.0,12405660.0,12783613.0,13164837.0,13552021.0,13947042.0,14353410.0,14773277.0,15207367.0,15653336.0,16106765.0,16561674.0,17014057.0,17462496.0,17908985.0,18357156.0,18812359.0,19278856.0,19756928.0,20246381.0,20750299.0,21272323.0,21814642.0,22379055.0,22963946.0,23563825.0,24170940.0,24779619.0,25387710.0,25996449.0,26607642.0,27224472.0,27849205.0,28481946.0,29121471.0,29767108.0
Gibraltar,GIB,23420.0,23813.0,24313.0,24889.0,25479.0,26073.0,26633.0,27173.0,27685.0,28166.0,28606.0,29006.0,29358.0,29650.0,29886.0,30067.0,30180.0,30234.0,30232.0,30169.0,30065.0,29902.0,29691.0,29482.0,29283.0,29154.0,29094.0,29115.0,29159.0,29187.0,29147.0,29022.0,28840.0,28675.0,28602.0,28692.0,28971.0,29408.0,29947.0,30529.0,31077.0,31602.0,32102.0,32555.0,32928.0,33219.0,33417.0,33517.0,33559.0,33565.0,33585.0,33612.0,33646.0,33692.0,33725.0,33736.0,33737.0,33728.0,33718.0
Guinea,GIN,3494162.0,3552065.0,3611429.0,3672556.0,3735916.0,3801705.0,3870203.0,3941053.0,4013055.0,4084600.0,4154605.0,4223051.0,4290534.0,4357357.0,4424030.0,4491248.0,4559242.0,4628877.0,4702376.0,4782495.0,4871435.0,4969592.0,5077082.0,5195445.0,5326362.0,5470702.0,5629418.0,5801326.0,5982486.0,6167475.0,6352283.0,6534939.0,6716038.0,6897166.0,7081116.0,7269625.0,7463782.0,7662075.0,7860781.0,8054743.0,8240730.0,8417081.0,8586074.0,8753093.0,8925743.0,9109581.0,9307425.0,9518162.0,9738792.0,9964469.0,10192176.0,10420471.0,10652029.0,10892810.0,11150977.0,11432088.0,11738441.0,12067539.0,12414318.0
"Gambia, The",GMB,365047.0,372445.0,379894.0,387641.0,396011.0,405259.0,415478.0,426629.0,438603.0,451228.0,464410.0,478116.0,492426.0,507432.0,523251.0,539979.0,557805.0,576757.0,596536.0,616768.0,637246.0,657579.0,678113.0,700199.0,725694.0,755787.0,791147.0,831023.0,873444.0,915635.0,955593.0,992673.0,1027475.0,1060862.0,1094212.0,1128575.0,1164091.0,1200526.0,1238125.0,1277133.0,1317703.0,1360074.0,1404261.0,1449925.0,1496527.0,1543741.0,1591445.0,1639848.0,1689285.0,1740279.0,1793196.0,1848147.0,1905011.0,1963711.0,2024042.0,2085860.0,2149139.0,2213894.0,2280102.0
Guinea-Bissau,GNB,616136.0,622761.0,628883.0,635011.0,641812.0,649790.0,658994.0,669237.0,680432.0,692407.0,704939.0,718364.0,732523.0,746173.0,757674.0,765989.0,770421.0,771737.0,772142.0,774726.0,781677.0,793806.0,810405.0,830207.0,851276.0,872163.0,892522.0,912754.0,933045.0,953790.0,975261.0,997522.0,1020350.0,1043423.0,1066346.0,1088854.0,1110833.0,1132510.0,1154371.0,1177131.0,1201301.0,1227106.0,1254453.0,1283305.0,1313492.0,1344930.0,1377581.0,1411543.0,1446936.0,1483921.0,1522599.0,1562989.0,1604979.0,1648257.0,1692439.0,1737202.0,1782437.0,1828146.0,1874309.0
Equatorial Guinea,GNQ,255333.0,258791.0,262219.0,266000.0,270618.0,276300.0,283506.0,291790.0,299413.0,304000.0,303982.0,298846.0,289501.0,277646.0,265771.0,255800.0,247962.0,242156.0,239678.0,241980.0,249929.0,264374.0,284630.0,308206.0,331552.0,352118.0,369023.0,382981.0,394961.0,406620.0,419188.0,432853.0,447266.0,462637.0,479098.0,496768.0,515853.0,536460.0,558492.0,581770.0,606181.0,631666.0,658384.0,686664.0,716949.0,749535.0,784496.0,821687.0,860840.0,901599.0,943639.0,986853.0,1031191.0,1076413.0,1122276.0,1168568.0,1215179.0,1262001.0,1308974.0
Greece,GRC,8331725.0,8398050.0,8448233.0,8479625.0,8510429.0,8550333.0,8613651.0,8684088.0,8740765.0,8772764.0,8792806.0,8831036.0,8888628.0,8929086.0,8962022.0,9046541.0,9188150.0,9308479.0,9429959.0,9548258.0,9642505.0,9729350.0,9789513.0,9846627.0,9895801.0,9934300.0,9967213.0,10000595.0,10036983.0,10089498.0,10196792.0,10319927.0,10399061.0,10460415.0,10512922.0,10562153.0,10608800.0,10661259.0,10720509.0,10761698.0,10805808.0,10862132.0,10902022.0,10928070.0,10955141.0,10987314.0,11020362.0,11048473.0,11077841.0,11107017.0,11121341.0,11104899.0,11045011.0,10965211.0,10892413.0,10820883.0,10775971.0,10754679.0,10727668.0
Grenada,GRD,89932.0,91327.0,92484.0,93413.0,94123.0,94636.0,94934.0,95020.0,94927.0,94728.0,94475.0,94221.0,93983.0,93669.0,93191.0,92494.0,91475.0,90227.0,89101.0,88600.0,89032.0,90607.0,93122.0,96019.0,98477.0,99946.0,100191.0,99436.0,98120.0,96924.0,96331.0,96460.0,97165.0,98230.0,99352.0,100288.0,101001.0,101567.0,102021.0,102432.0,102833.0,103249.0,103634.0,104005.0,104347.0,104661.0,104933.0,105190.0,105456.0,105789.0,106233.0,106796.0,107446.0,108170.0,108902.0,109599.0,110261.0,110874.0,111454.0
Greenland,GRL,32500.0,33700.0,35000.0,36400.0,37600.0,39200.0,40500.0,41900.0,43400.0,44900.0,46400.0,47200.0,48300.0,49000.0,49500.0,49600.0,49700.0,49400.0,49200.0,49600.0,50200.0,51000.0,51500.0,52100.0,52700.0,53200.0,53500.0,54100.0,54800.0,55300.0,55600.0,55500.0,55300.0,55200.0,55500.0,55800.0,55900.0,56000.0,56100.0,56100.0,56200.0,56350.0,56609.0,56765.0,56911.0,56935.0,56774.0,56555.0,56328.0,56323.0,56905.0,56890.0,56810.0,56483.0,56295.0,56114.0,56186.0,56171.0,56025.0
Guatemala,GTM,4210747.0,4336143.0,4464249.0,4595510.0,4730540.0,4869716.0,5013153.0,5160609.0,5311615.0,5465512.0,5621792.0,5780480.0,5941567.0,6104530.0,6268707.0,6433728.0,6599214.0,6765516.0,6933906.0,7106145.0,7283459.0,7466488.0,7654819.0,7847472.0,8042897.0,8240060.0,8438604.0,8639108.0,8842575.0,9050465.0,9263813.0,9483270.0,9708544.0,9938692.0,10172297.0,10408489.0,10646674.0,10887634.0,11133501.0,11387203.0,11650743.0,11924946.0,12208848.0,12500478.0,12796925.0,13096028.0,13397021.0,13700327.0,14006428.0,14316263.0,14630417.0,14948803.0,15270778.0,15595821.0,15923243.0,16252429.0,16583060.0,16914936.0,17247807.0
